Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
1999,1999 Annual,Binge Drinking,Virginia,27.0,14.6,0.08,16.5,12.7,AHR data,
1999,1999 Annual,Binge Drinking,Washington,21.0,14.1,-0.05,15.6,12.6,AHR data,
1999,1999 Annual,Binge Drinking,West Virginia,2.0,7.4,-1.87,8.7,6.1,AHR data,
1999,1999 Annual,Binge Drinking,Wisconsin,50.0,23.2,2.0,25.5,20.8,AHR data,
1999,1999 Annual,Binge Drinking,Wyoming,34.0,15.5,0.33,17.4,13.6,AHR data,
1999,1999 Annual,Binge Drinking,United States,,14.3,,,,AHR data,
1999,1999 Annual,Binge Drinking,District of Columbia,,13.0,,,,AHR data,
1999,1999 Annual,Cancer Deaths,Alabama,40.0,214.3,0.71,216.8,211.8,AHR data,
1999,1999 Annual,Cancer Deaths,Alaska,22.0,201.0,-0.08,210.1,191.9,AHR data,
1999,1999 Annual,Cancer Deaths,Arizona,5.0,178.4,-1.42,180.6,176.2,AHR data,
1999,1999 Annual,Cancer Deaths,Arkansas,38.0,212.9,0.63,216.0,209.8,AHR data,
1999,1999 Annual,Cancer Deaths,California,9.0,186.9,-0.91,187.8,186.0,AHR data,
1999,1999 Annual,Cancer Deaths,Colorado,3.0,174.0,-1.68,176.6,171.4,AHR data,
1999,1999 Annual,Cancer Deaths,Connecticut,18.0,195.7,-0.39,198.3,193.1,AHR data,
1999,1999 Annual,Cancer Deaths,Delaware,48.0,226.2,1.42,232.4,220.0,AHR data,
1999,1999 Annual,Cancer Deaths,Florida,17.0,194.7,-0.45,195.8,193.6,AHR data,
1999,1999 Annual,Cancer Deaths,Georgia,26.0,205.0,0.16,207.0,203.0,AHR data,
1999,1999 Annual,Cancer Deaths,Hawaii,2.0,160.3,-2.0,164.5,156.1,AHR data,
1999,1999 Annual,Cancer Deaths,Idaho,6.0,180.0,-1.32,184.6,175.4,AHR data,
1999,1999 Annual,Cancer Deaths,Illinois,33.0,210.2,0.47,211.7,208.7,AHR data,
1999,1999 Annual,Cancer Deaths,Indiana,37.0,212.7,0.62,214.8,210.6,AHR data,
1999,1999 Annual,Cancer Deaths,Iowa,10.0,187.8,-0.86,190.5,185.1,AHR data,
1999,1999 Annual,Cancer Deaths,Kansas,13.0,190.4,-0.71,193.3,187.5,AHR data,
1999,1999 Annual,Cancer Deaths,Kentucky,49.0,227.9,1.52,230.6,225.2,AHR data,
1999,1999 Annual,Cancer Deaths,Louisiana,50.0,233.1,1.83,235.8,230.4,AHR data,
1999,1999 Annual,Cancer Deaths,Maine,45.0,217.1,0.88,221.6,212.6,AHR data,
1999,1999 Annual,Cancer Deaths,Maryland,46.0,217.5,0.9,219.9,215.1,AHR data,
1999,1999 Annual,Cancer Deaths,Massachusetts,35.0,210.8,0.5,212.8,208.8,AHR data,
1999,1999 Annual,Cancer Deaths,Michigan,28.0,206.0,0.22,207.7,204.3,AHR data,
1999,1999 Annual,Cancer Deaths,Minnesota,12.0,188.8,-0.8,191.1,186.5,AHR data,
1999,1999 Annual,Cancer Deaths,Mississippi,44.0,217.0,0.87,220.2,213.8,AHR data,
1999,1999 Annual,Cancer Deaths,Missouri,30.0,207.8,0.33,209.9,205.7,AHR data,
1999,1999 Annual,Cancer Deaths,Montana,14.0,192.6,-0.58,197.7,187.5,AHR data,
1999,1999 Annual,Cancer Deaths,Nebraska,7.0,183.8,-1.1,187.4,180.2,AHR data,
1999,1999 Annual,Cancer Deaths,Nevada,29.0,206.8,0.27,211.0,202.6,AHR data,
1999,1999 Annual,Cancer Deaths,New Hampshire,36.0,211.1,0.52,216.0,206.2,AHR data,
1999,1999 Annual,Cancer Deaths,New Jersey,42.0,215.3,0.77,217.1,213.5,AHR data,
1999,1999 Annual,Cancer Deaths,New Mexico,4.0,176.8,-1.51,180.6,173.0,AHR data,
1999,1999 Annual,Cancer Deaths,New York,23.0,201.3,-0.06,202.5,200.1,AHR data,
1999,1999 Annual,Cancer Deaths,North Carolina,27.0,205.1,0.17,207.0,203.2,AHR data,
1999,1999 Annual,Cancer Deaths,North Dakota,8.0,185.7,-0.98,191.4,180.0,AHR data,
1999,1999 Annual,Cancer Deaths,Ohio,43.0,215.6,0.79,217.1,214.1,AHR data,
1999,1999 Annual,Cancer Deaths,Oklahoma,25.0,204.9,0.15,207.6,202.2,AHR data,
1999,1999 Annual,Cancer Deaths,Oregon,20.0,199.8,-0.15,202.5,197.1,AHR data,
1999,1999 Annual,Cancer Deaths,Pennsylvania,34.0,210.5,0.49,211.9,209.1,AHR data,
1999,1999 Annual,Cancer Deaths,Rhode Island,39.0,213.7,0.68,218.5,208.9,AHR data,
1999,1999 Annual,Cancer Deaths,South Carolina,31.0,208.0,0.34,210.7,205.3,AHR data,
1999,1999 Annual,Cancer Deaths,South Dakota,11.0,188.4,-0.82,193.8,183.0,AHR data,
1999,1999 Annual,Cancer Deaths,Tennessee,41.0,214.9,0.75,217.1,212.7,AHR data,
1999,1999 Annual,Cancer Deaths,Texas,21.0,200.0,-0.14,201.3,198.7,AHR data,
1999,1999 Annual,Cancer Deaths,Utah,1.0,147.0,-2.0,150.6,143.4,AHR data,
1999,1999 Annual,Cancer Deaths,Vermont,24.0,203.9,0.09,210.5,197.3,AHR data,
1999,1999 Annual,Cancer Deaths,Virginia,32.0,208.5,0.37,210.6,206.4,AHR data,
1999,1999 Annual,Cancer Deaths,Washington,15.0,193.7,-0.51,195.9,191.5,AHR data,
1999,1999 Annual,Cancer Deaths,West Virginia,47.0,222.7,1.21,226.3,219.1,AHR data,
1999,1999 Annual,Cancer Deaths,Wisconsin,16.0,193.9,-0.5,196.0,191.8,AHR data,
1999,1999 Annual,Cancer Deaths,Wyoming,19.0,198.9,-0.2,206.5,191.3,AHR data,
1999,1999 Annual,Cancer Deaths,United States,,202.3,,202.6,202.0,AHR data,
1999,1999 Annual,Cancer Deaths,District of Columbia,,249.1,,256.6,241.6,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Alabama,33.0,214.7,0.22,,214.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Alaska,13.0,201.5,-0.56,,201.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Arizona,7.0,193.2,-1.05,,193.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Arkansas,37.0,219.7,0.51,,219.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,California,10.0,198.0,-0.77,,198.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Colorado,5.0,180.1,-1.83,,180.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Connecticut,15.0,203.1,-0.47,,203.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Delaware,50.0,237.9,1.59,,237.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Florida,19.0,205.2,-0.34,,205.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Georgia,21.0,207.5,-0.21,,207.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Hawaii,1.0,153.7,-2.0,,153.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Idaho,3.0,177.1,-2.0,,177.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Illinois,35.0,218.0,0.41,,218.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Indiana,41.0,221.5,0.62,,221.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Iowa,17.0,203.5,-0.44,,203.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Kansas,14.0,202.5,-0.5,,202.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Kentucky,49.0,237.3,1.55,,237.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Louisiana,47.0,228.3,1.02,,228.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Maine,31.0,214.2,0.19,,214.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Maryland,41.0,221.5,0.62,,221.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Massachusetts,38.0,219.9,0.53,,219.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Michigan,26.0,208.8,-0.13,,208.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Minnesota,12.0,200.8,-0.6,,200.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Mississippi,29.0,211.7,0.04,,211.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Missouri,34.0,216.0,0.3,,216.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Montana,17.0,203.5,-0.44,,203.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Nebraska,9.0,197.5,-0.8,,197.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Nevada,45.0,223.8,0.76,,223.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New Hampshire,36.0,218.7,0.45,,218.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New Jersey,46.0,224.3,0.79,,224.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New Mexico,6.0,182.5,-1.68,,182.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New York,26.0,208.8,-0.13,,208.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,North Carolina,23.0,208.2,-0.17,,208.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,North Dakota,8.0,194.4,-0.98,,194.4,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Ohio,44.0,223.3,0.73,,223.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Oklahoma,32.0,214.5,0.21,,214.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Oregon,28.0,209.8,-0.07,,209.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Pennsylvania,39.0,220.0,0.53,,220.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Rhode Island,43.0,223.0,0.71,,223.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,South Carolina,25.0,208.3,-0.16,,208.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,South Dakota,4.0,178.6,-1.91,,178.6,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Tennessee,40.0,221.2,0.6,,221.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Texas,23.0,208.2,-0.17,,208.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Utah,2.0,163.9,-2.0,,163.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Vermont,22.0,207.9,-0.18,,207.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Virginia,30.0,213.1,0.12,,213.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Washington,16.0,203.4,-0.45,,203.4,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,West Virginia,48.0,229.0,1.06,,229.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Wisconsin,20.0,207.3,-0.22,,207.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Wyoming,11.0,199.4,-0.69,,199.4,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,United States,,211.0,,,211.0,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,District of Columbia,,,,,,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Alabama,42.0,389.1,0.91,392.4,385.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Alaska,7.0,302.8,-1.28,315.5,290.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Arizona,6.0,296.2,-1.45,299.1,293.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Arkansas,44.0,390.2,0.94,394.3,386.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,California,24.0,334.6,-0.47,335.9,333.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Colorado,5.0,289.9,-1.61,293.3,286.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Connecticut,17.0,326.2,-0.69,329.5,322.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Delaware,29.0,346.8,-0.16,354.7,338.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Florida,14.0,315.5,-0.96,316.9,314.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Georgia,41.0,387.6,0.88,390.5,384.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Hawaii,2.0,283.9,-1.77,289.6,278.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Idaho,9.0,304.0,-1.25,309.9,298.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Illinois,34.0,367.5,0.36,369.5,365.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Indiana,36.0,376.2,0.59,379.1,373.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Iowa,22.0,333.1,-0.51,336.5,329.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Kansas,19.0,329.9,-0.59,333.6,326.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Kentucky,46.0,397.0,1.12,400.6,393.4,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Louisiana,43.0,390.0,0.94,393.5,386.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Maine,18.0,328.3,-0.63,333.7,322.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Maryland,27.0,341.2,-0.31,344.3,338.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Massachusetts,11.0,308.0,-1.15,310.4,305.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Michigan,38.0,381.1,0.71,383.4,378.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Minnesota,3.0,286.3,-1.7,289.0,283.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Mississippi,50.0,443.8,2.0,448.4,439.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Missouri,40.0,384.5,0.8,387.3,381.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Montana,8.0,303.0,-1.28,309.4,296.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Nebraska,26.0,336.4,-0.43,341.1,331.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Nevada,32.0,362.1,0.23,367.9,356.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New Hampshire,25.0,335.5,-0.45,341.6,329.4,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New Jersey,28.0,345.4,-0.2,347.7,343.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New Mexico,4.0,287.7,-1.67,292.6,282.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New York,39.0,383.5,0.77,385.1,381.9,AHR data,
