Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2012,2012 Annual,All Determinants,Arizona,29.0,0.006,,,,AHR data,
2012,2012 Annual,All Determinants,California,21.0,0.198,,,,AHR data,
2012,2012 Annual,All Determinants,Colorado,10.0,0.434,,,,AHR data,
2012,2012 Annual,All Determinants,Connecticut,6.0,0.5820000000000001,,,,AHR data,
2012,2012 Annual,All Determinants,District of Columbia,,,,,,AHR data,
2012,2012 Annual,All Determinants,Delaware,32.0,-0.146,,,,AHR data,
2012,2012 Annual,All Determinants,Florida,33.0,-0.146,,,,AHR data,
2012,2012 Annual,All Determinants,Georgia,39.0,-0.287,,,,AHR data,
2012,2012 Annual,All Determinants,Hawaii,3.0,0.662,,,,AHR data,
2012,2012 Annual,All Determinants,Iowa,22.0,0.18600000000000003,,,,AHR data,
2012,2012 Annual,All Determinants,Idaho,20.0,0.249,,,,AHR data,
2012,2012 Annual,All Determinants,Illinois,30.0,-0.027000000000000003,,,,AHR data,
2012,2012 Annual,All Determinants,Indiana,40.0,-0.293,,,,AHR data,
2012,2012 Annual,All Determinants,Kansas,28.0,0.027000000000000003,,,,AHR data,
2012,2012 Annual,All Determinants,Kentucky,43.0,-0.306,,,,AHR data,
2012,2012 Annual,All Determinants,Louisiana,49.0,-0.713,,,,AHR data,
2012,2012 Annual,All Determinants,Massachusetts,2.0,0.684,,,,AHR data,
2012,2012 Annual,All Determinants,Maryland,16.0,0.305,,,,AHR data,
2012,2012 Annual,All Determinants,Maine,11.0,0.424,,,,AHR data,
2012,2012 Annual,All Determinants,Michigan,31.0,-0.133,,,,AHR data,
2012,2012 Annual,All Determinants,Minnesota,5.0,0.601,,,,AHR data,
2012,2012 Annual,All Determinants,Missouri,37.0,-0.266,,,,AHR data,
2012,2012 Annual,All Determinants,Mississippi,50.0,-0.7340000000000001,,,,AHR data,
2012,2012 Annual,All Determinants,Montana,27.0,0.036000000000000004,,,,AHR data,
2012,2012 Annual,All Determinants,North Carolina,34.0,-0.147,,,,AHR data,
2012,2012 Annual,All Determinants,North Dakota,9.0,0.452,,,,AHR data,
2012,2012 Annual,All Determinants,Nebraska,15.0,0.376,,,,AHR data,
2012,2012 Annual,All Determinants,New Hampshire,4.0,0.657,,,,AHR data,
2012,2012 Annual,All Determinants,New Jersey,8.0,0.515,,,,AHR data,
2012,2012 Annual,All Determinants,New Mexico,42.0,-0.301,,,,AHR data,
2012,2012 Annual,All Determinants,Nevada,41.0,-0.298,,,,AHR data,
2012,2012 Annual,All Determinants,New York,18.0,0.301,,,,AHR data,
2012,2012 Annual,All Determinants,Ohio,35.0,-0.161,,,,AHR data,
2012,2012 Annual,All Determinants,Oklahoma,45.0,-0.426,,,,AHR data,
2012,2012 Annual,All Determinants,Oregon,12.0,0.39899999999999997,,,,AHR data,
2012,2012 Annual,All Determinants,Pennsylvania,25.0,0.075,,,,AHR data,
2012,2012 Annual,All Determinants,Rhode Island,14.0,0.37799999999999995,,,,AHR data,
2012,2012 Annual,All Determinants,South Carolina,47.0,-0.557,,,,AHR data,
2012,2012 Annual,All Determinants,South Dakota,24.0,0.122,,,,AHR data,
2012,2012 Annual,All Determinants,Tennessee,36.0,-0.263,,,,AHR data,
2012,2012 Annual,All Determinants,Texas,38.0,-0.273,,,,AHR data,
2012,2012 Annual,All Determinants,Utah,7.0,0.529,,,,AHR data,
2012,2012 Annual,All Determinants,Virginia,19.0,0.255,,,,AHR data,
2012,2012 Annual,All Determinants,Vermont,1.0,0.821,,,,AHR data,
2012,2012 Annual,All Determinants,Washington,13.0,0.39899999999999997,,,,AHR data,
2012,2012 Annual,All Determinants,Wisconsin,17.0,0.303,,,,AHR data,
2012,2012 Annual,All Determinants,West Virginia,46.0,-0.496,,,,AHR data,
2012,2012 Annual,All Determinants,Wyoming,23.0,0.132,,,,AHR data,
2012,2012 Annual,All Outcomes,Alaska,9.0,0.163,,,,AHR data,
2012,2012 Annual,All Outcomes,Alabama,49.0,-0.319,,,,AHR data,
2012,2012 Annual,All Outcomes,United States,,,,,,AHR data,
2012,2012 Annual,All Outcomes,Arkansas,45.0,-0.28300000000000003,,,,AHR data,
2012,2012 Annual,All Outcomes,Arizona,14.0,0.1,,,,AHR data,
2012,2012 Annual,All Outcomes,California,17.0,0.08199999999999999,,,,AHR data,
2012,2012 Annual,All Outcomes,Colorado,6.0,0.18600000000000003,,,,AHR data,
2012,2012 Annual,All Outcomes,Connecticut,16.0,0.09699999999999999,,,,AHR data,
2012,2012 Annual,All Outcomes,District of Columbia,,,,,,AHR data,
2012,2012 Annual,All Outcomes,Delaware,33.0,-0.027999999999999997,,,,AHR data,
2012,2012 Annual,All Outcomes,Florida,32.0,-0.022000000000000002,,,,AHR data,
2012,2012 Annual,All Outcomes,Georgia,35.0,-0.083,,,,AHR data,
2012,2012 Annual,All Outcomes,Hawaii,1.0,0.32899999999999996,,,,AHR data,
2012,2012 Annual,All Outcomes,Iowa,5.0,0.193,,,,AHR data,
2012,2012 Annual,All Outcomes,Idaho,19.0,0.07,,,,AHR data,
2012,2012 Annual,All Outcomes,Illinois,34.0,-0.079,,,,AHR data,
2012,2012 Annual,All Outcomes,Indiana,39.0,-0.115,,,,AHR data,
2012,2012 Annual,All Outcomes,Kansas,21.0,0.044000000000000004,,,,AHR data,
2012,2012 Annual,All Outcomes,Kentucky,46.0,-0.29100000000000004,,,,AHR data,
2012,2012 Annual,All Outcomes,Louisiana,44.0,-0.282,,,,AHR data,
2012,2012 Annual,All Outcomes,Massachusetts,12.0,0.11800000000000001,,,,AHR data,
2012,2012 Annual,All Outcomes,Maryland,26.0,0.01,,,,AHR data,
2012,2012 Annual,All Outcomes,Maine,31.0,-0.02,,,,AHR data,
2012,2012 Annual,All Outcomes,Michigan,37.0,-0.09699999999999999,,,,AHR data,
2012,2012 Annual,All Outcomes,Minnesota,2.0,0.315,,,,AHR data,
2012,2012 Annual,All Outcomes,Missouri,40.0,-0.129,,,,AHR data,
2012,2012 Annual,All Outcomes,Mississippi,48.0,-0.309,,,,AHR data,
2012,2012 Annual,All Outcomes,Montana,23.0,0.031,,,,AHR data,
2012,2012 Annual,All Outcomes,North Carolina,38.0,-0.113,,,,AHR data,
2012,2012 Annual,All Outcomes,North Dakota,4.0,0.207,,,,AHR data,
2012,2012 Annual,All Outcomes,Nebraska,8.0,0.16399999999999998,,,,AHR data,
2012,2012 Annual,All Outcomes,New Hampshire,10.0,0.131,,,,AHR data,
2012,2012 Annual,All Outcomes,New Jersey,15.0,0.099,,,,AHR data,
2012,2012 Annual,All Outcomes,New Mexico,25.0,0.028999999999999998,,,,AHR data,
2012,2012 Annual,All Outcomes,Nevada,29.0,0.004,,,,AHR data,
2012,2012 Annual,All Outcomes,New York,22.0,0.043,,,,AHR data,
2012,2012 Annual,All Outcomes,Ohio,42.0,-0.14400000000000002,,,,AHR data,
2012,2012 Annual,All Outcomes,Oklahoma,47.0,-0.293,,,,AHR data,
2012,2012 Annual,All Outcomes,Oregon,24.0,0.031,,,,AHR data,
2012,2012 Annual,All Outcomes,Pennsylvania,36.0,-0.094,,,,AHR data,
2012,2012 Annual,All Outcomes,Rhode Island,28.0,0.006999999999999999,,,,AHR data,
2012,2012 Annual,All Outcomes,South Carolina,41.0,-0.134,,,,AHR data,
2012,2012 Annual,All Outcomes,South Dakota,13.0,0.11800000000000001,,,,AHR data,
2012,2012 Annual,All Outcomes,Tennessee,43.0,-0.226,,,,AHR data,
2012,2012 Annual,All Outcomes,Texas,30.0,0.002,,,,AHR data,
2012,2012 Annual,All Outcomes,Utah,3.0,0.23800000000000002,,,,AHR data,
2012,2012 Annual,All Outcomes,Virginia,27.0,0.006999999999999999,,,,AHR data,
2012,2012 Annual,All Outcomes,Vermont,11.0,0.125,,,,AHR data,
2012,2012 Annual,All Outcomes,Washington,18.0,0.078,,,,AHR data,
2012,2012 Annual,All Outcomes,Wisconsin,7.0,0.171,,,,AHR data,
2012,2012 Annual,All Outcomes,West Virginia,50.0,-0.353,,,,AHR data,
2012,2012 Annual,All Outcomes,Wyoming,20.0,0.066,,,,AHR data,
2012,2012 Annual,Binge Drinking,Alabama,4.0,13.7,-1.46,15.1,12.5,AHR data,
2012,2012 Annual,Binge Drinking,Alaska,41.0,20.8,0.79,22.9,18.9,AHR data,
2012,2012 Annual,Binge Drinking,Arizona,23.0,18.0,-0.1,20.1,16.0,AHR data,
2012,2012 Annual,Binge Drinking,Arkansas,5.0,14.1,-1.33,16.1,12.3,AHR data,
2012,2012 Annual,Binge Drinking,California,28.0,18.6,0.1,19.6,17.8,AHR data,
2012,2012 Annual,Binge Drinking,Colorado,37.0,20.1,0.57,21.3,19.0,AHR data,
2012,2012 Annual,Binge Drinking,Connecticut,21.0,17.9,-0.13,19.4,16.5,AHR data,
2012,2012 Annual,Binge Drinking,Delaware,39.0,20.3,0.64,22.2,18.4,AHR data,
2012,2012 Annual,Binge Drinking,Florida,17.0,17.1,-0.38,18.3,16.0,AHR data,
2012,2012 Annual,Binge Drinking,Georgia,14.0,16.6,-0.54,18.0,15.3,AHR data,
2012,2012 Annual,Binge Drinking,Hawaii,43.0,21.5,1.02,23.2,20.0,AHR data,
2012,2012 Annual,Binge Drinking,Idaho,14.0,16.6,-0.54,18.4,15.0,AHR data,
2012,2012 Annual,Binge Drinking,Illinois,47.0,23.0,1.49,24.9,21.2,AHR data,
2012,2012 Annual,Binge Drinking,Indiana,19.0,17.8,-0.16,19.1,16.5,AHR data,
2012,2012 Annual,Binge Drinking,Iowa,48.0,23.1,1.53,24.5,21.8,AHR data,
2012,2012 Annual,Binge Drinking,Kansas,16.0,17.0,-0.41,17.8,16.2,AHR data,
2012,2012 Annual,Binge Drinking,Kentucky,9.0,16.1,-0.7,17.5,14.9,AHR data,
2012,2012 Annual,Binge Drinking,Louisiana,9.0,16.1,-0.7,17.4,14.9,AHR data,
2012,2012 Annual,Binge Drinking,Maine,18.0,17.3,-0.32,18.3,16.3,AHR data,
2012,2012 Annual,Binge Drinking,Maryland,23.0,18.0,-0.1,19.3,16.7,AHR data,
2012,2012 Annual,Binge Drinking,Massachusetts,40.0,20.6,0.73,21.6,19.6,AHR data,
2012,2012 Annual,Binge Drinking,Michigan,35.0,19.7,0.44,20.9,18.5,AHR data,
2012,2012 Annual,Binge Drinking,Minnesota,44.0,22.1,1.21,23.2,21.1,AHR data,
2012,2012 Annual,Binge Drinking,Mississippi,6.0,14.2,-1.3,15.5,13.1,AHR data,
2012,2012 Annual,Binge Drinking,Missouri,33.0,19.2,0.29,20.9,17.7,AHR data,
2012,2012 Annual,Binge Drinking,Montana,41.0,20.8,0.79,22.1,19.6,AHR data,
2012,2012 Annual,Binge Drinking,Nebraska,46.0,22.7,1.4,23.6,21.9,AHR data,
2012,2012 Annual,Binge Drinking,Nevada,28.0,18.6,0.1,20.6,16.7,AHR data,
2012,2012 Annual,Binge Drinking,New Hampshire,30.0,18.7,0.13,20.3,17.2,AHR data,
2012,2012 Annual,Binge Drinking,New Jersey,25.0,18.2,-0.03,19.3,17.1,AHR data,
2012,2012 Annual,Binge Drinking,New Mexico,11.0,16.4,-0.6,17.6,15.2,AHR data,
2012,2012 Annual,Binge Drinking,New York,34.0,19.6,0.41,21.0,18.2,AHR data,
2012,2012 Annual,Binge Drinking,North Carolina,7.0,15.2,-0.98,16.5,14.1,AHR data,
2012,2012 Annual,Binge Drinking,North Dakota,49.0,23.8,1.75,25.5,22.2,AHR data,
2012,2012 Annual,Binge Drinking,Ohio,37.0,20.1,0.57,21.4,18.8,AHR data,
2012,2012 Annual,Binge Drinking,Oklahoma,12.0,16.5,-0.57,17.9,15.2,AHR data,
2012,2012 Annual,Binge Drinking,Oregon,12.0,16.5,-0.57,17.9,15.1,AHR data,
2012,2012 Annual,Binge Drinking,Pennsylvania,26.0,18.3,0.0,19.5,17.2,AHR data,
2012,2012 Annual,Binge Drinking,Rhode Island,35.0,19.7,0.44,21.3,18.1,AHR data,
2012,2012 Annual,Binge Drinking,South Carolina,8.0,15.4,-0.92,16.5,14.3,AHR data,
2012,2012 Annual,Binge Drinking,South Dakota,44.0,22.1,1.21,24.1,20.2,AHR data,
2012,2012 Annual,Binge Drinking,Tennessee,1.0,10.0,-2.0,12.1,8.2,AHR data,
2012,2012 Annual,Binge Drinking,Texas,31.0,18.9,0.19,20.2,17.6,AHR data,
2012,2012 Annual,Binge Drinking,Utah,3.0,12.0,-2.0,12.9,11.2,AHR data,
2012,2012 Annual,Binge Drinking,Vermont,27.0,18.5,0.06,19.9,17.1,AHR data,
2012,2012 Annual,Binge Drinking,Virginia,21.0,17.9,-0.13,19.6,16.4,AHR data,
2012,2012 Annual,Binge Drinking,Washington,19.0,17.8,-0.16,18.9,16.6,AHR data,
2012,2012 Annual,Binge Drinking,West Virginia,2.0,10.1,-2.0,11.4,9.0,AHR data,
2012,2012 Annual,Binge Drinking,Wisconsin,50.0,24.3,1.91,26.3,22.4,AHR data,
2012,2012 Annual,Binge Drinking,Wyoming,31.0,18.9,0.19,20.4,17.5,AHR data,
2012,2012 Annual,Binge Drinking,United States,,18.3,,,,AHR data,
2012,2012 Annual,Binge Drinking,District of Columbia,,25.0,,27.4,22.8,AHR data,
2012,2012 Annual,Cancer Deaths,Alabama,44.0,214.1,1.38,216.5,211.8,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Alaska,32.0,195.0,0.26,202.8,187.1,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Arizona,5.0,171.1,-1.14,173.0,169.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Arkansas,46.0,216.4,1.51,219.4,213.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,California,6.0,172.3,-1.07,173.2,171.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Colorado,3.0,164.3,-1.54,166.5,162.1,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Connecticut,10.0,179.0,-0.68,181.4,176.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Delaware,37.0,202.8,0.72,208.1,197.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Florida,16.0,184.0,-0.39,185.1,183.0,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Georgia,28.0,191.9,0.08,193.7,190.2,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Hawaii,2.0,156.2,-2.0,159.8,152.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Idaho,7.0,176.7,-0.82,180.7,172.8,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Illinois,34.0,199.2,0.5,200.6,197.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Indiana,42.0,209.0,1.08,211.0,206.9,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Iowa,22.0,189.3,-0.08,192.0,186.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Kansas,19.0,188.2,-0.14,191.1,185.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Kentucky,50.0,226.9,2.0,229.4,224.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Louisiana,48.0,219.2,1.68,221.8,216.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Maine,39.0,203.5,0.76,207.6,199.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Maryland,26.0,191.4,0.05,193.5,189.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Massachusetts,23.0,190.3,-0.02,192.2,188.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Michigan,35.0,200.0,0.55,201.6,198.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Minnesota,17.0,184.9,-0.33,187.0,182.8,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Mississippi,49.0,219.9,1.72,223.0,216.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Missouri,40.0,204.5,0.82,206.5,202.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Montana,9.0,178.3,-0.72,182.8,173.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Nebraska,15.0,183.4,-0.42,186.9,179.9,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Nevada,25.0,191.3,0.04,194.5,188.0,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,New Hampshire,20.0,188.6,-0.12,192.8,184.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,New Jersey,18.0,187.4,-0.19,189.0,185.8,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,New Mexico,4.0,167.9,-1.33,171.1,164.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,New York,11.0,179.5,-0.65,180.6,178.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,North Carolina,33.0,196.0,0.32,197.6,194.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,North Dakota,8.0,177.2,-0.79,182.8,171.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Ohio,41.0,207.7,1.0,209.2,206.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Oklahoma,43.0,209.6,1.11,212.3,206.9,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Oregon,27.0,191.5,0.05,194.0,189.1,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Pennsylvania,36.0,200.3,0.57,201.6,199.0,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Rhode Island,31.0,193.1,0.15,197.6,188.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,South Carolina,38.0,203.0,0.73,205.4,200.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,South Dakota,13.0,181.6,-0.53,186.8,176.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Tennessee,45.0,214.5,1.4,216.6,212.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Texas,14.0,182.4,-0.48,183.5,181.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Utah,1.0,141.3,-2.0,144.4,138.2,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Vermont,30.0,192.3,0.1,198.2,186.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Virginia,29.0,192.0,0.08,193.8,190.2,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Washington,20.0,188.6,-0.12,190.5,186.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,West Virginia,47.0,219.1,1.67,222.7,215.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Wisconsin,24.0,190.5,-0.01,192.5,188.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,Wyoming,12.0,180.1,-0.62,186.7,173.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,United States,,190.6,,190.9,190.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths,District of Columbia,,211.4,,218.5,204.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Alabama,,81.7,,109.7,59.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Alaska,,254.1,,277.4,230.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Arizona,,129.2,,139.2,119.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Arkansas,,79.5,,106.4,58.0,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,California,,83.6,,89.4,77.7,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Colorado,,97.6,,117.0,78.2,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Connecticut,,,,107.7,37.9,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Delaware,,,,198.2,58.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Florida,,80.0,,94.5,65.6,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Georgia,,30.1,,48.2,17.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Hawaii,,211.4,,338.5,123.2,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Idaho,,171.6,,221.8,130.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Illinois,,50.4,,66.4,37.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Indiana,,,,57.5,19.5,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Iowa,,231.3,,336.5,152.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Kansas,,273.1,,318.9,227.4,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Kentucky,,,,101.9,30.1,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Louisiana,,92.2,,120.3,69.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Maine,,291.0,,410.8,199.0,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Maryland,,42.1,,65.7,25.3,"CDC, National Vital Statistics System",2008-2010
2012,2012 Annual,Cancer Deaths - American Indian/Alaska Native,Massachusetts,,94.5,,128.2,67.8,"CDC, National Vital Statistics System",2008-2010
