Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2007,2007 Annual,Air Pollution,New Jersey,33.0,12.5,0.11,,,AHR data,
2007,2007 Annual,Air Pollution,New Mexico,4.0,6.9,-1.96,,,AHR data,
2007,2007 Annual,Air Pollution,New York,28.0,11.8,-0.15,,,AHR data,
2007,2007 Annual,Air Pollution,North Carolina,37.0,13.0,0.3,,,AHR data,
2007,2007 Annual,Air Pollution,North Dakota,3.0,5.5,-2.0,,,AHR data,
2007,2007 Annual,Air Pollution,Ohio,43.0,13.9,0.63,,,AHR data,
2007,2007 Annual,Air Pollution,Oklahoma,18.0,9.8,-0.89,,,AHR data,
2007,2007 Annual,Air Pollution,Oregon,12.0,8.8,-1.26,,,AHR data,
2007,2007 Annual,Air Pollution,Pennsylvania,46.0,14.3,0.78,,,AHR data,
2007,2007 Annual,Air Pollution,Rhode Island,22.0,10.4,-0.67,,,AHR data,
2007,2007 Annual,Air Pollution,South Carolina,39.0,13.1,0.33,,,AHR data,
2007,2007 Annual,Air Pollution,South Dakota,7.0,7.7,-1.67,,,AHR data,
2007,2007 Annual,Air Pollution,Tennessee,40.0,13.3,0.41,,,AHR data,
2007,2007 Annual,Air Pollution,Texas,26.0,11.2,-0.37,,,AHR data,
2007,2007 Annual,Air Pollution,Utah,27.0,11.6,-0.22,,,AHR data,
2007,2007 Annual,Air Pollution,Vermont,14.0,9.1,-1.15,,,AHR data,
2007,2007 Annual,Air Pollution,Virginia,34.0,12.6,0.15,,,AHR data,
2007,2007 Annual,Air Pollution,Washington,17.0,9.6,-0.96,,,AHR data,
2007,2007 Annual,Air Pollution,West Virginia,42.0,13.8,0.59,,,AHR data,
2007,2007 Annual,Air Pollution,Wisconsin,25.0,10.7,-0.56,,,AHR data,
2007,2007 Annual,Air Pollution,Wyoming,2.0,5.3,-2.0,,,AHR data,
2007,2007 Annual,Air Pollution,United States,,12.2,,,,AHR data,
2007,2007 Annual,Air Pollution,District of Columbia,,11.4,,,,AHR data,
2007,2007 Annual,All Determinants,Alaska,39.0,-0.282,,,,AHR data,
2007,2007 Annual,All Determinants,Arizona,35.0,-0.188,,,,AHR data,
2007,2007 Annual,All Determinants,Arkansas,48.0,-0.522,,,,AHR data,
2007,2007 Annual,All Determinants,California,20.0,0.196,,,,AHR data,
2007,2007 Annual,All Determinants,Colorado,16.0,0.27699999999999997,,,,AHR data,
2007,2007 Annual,All Determinants,Alabama,40.0,-0.322,,,,AHR data,
2007,2007 Annual,All Determinants,Connecticut,2.0,0.637,,,,AHR data,
2007,2007 Annual,All Determinants,Delaware,29.0,0.034,,,,AHR data,
2007,2007 Annual,All Determinants,Florida,36.0,-0.23800000000000002,,,,AHR data,
2007,2007 Annual,All Determinants,Georgia,38.0,-0.264,,,,AHR data,
2007,2007 Annual,All Determinants,Hawaii,7.0,0.493,,,,AHR data,
2007,2007 Annual,All Determinants,Idaho,13.0,0.3,,,,AHR data,
2007,2007 Annual,All Determinants,Illinois,26.0,0.07400000000000001,,,,AHR data,
2007,2007 Annual,All Determinants,Indiana,33.0,-0.1,,,,AHR data,
2007,2007 Annual,All Determinants,Iowa,15.0,0.278,,,,AHR data,
2007,2007 Annual,All Determinants,Kansas,28.0,0.061,,,,AHR data,
2007,2007 Annual,All Determinants,Kentucky,41.0,-0.325,,,,AHR data,
2007,2007 Annual,All Determinants,Louisiana,49.0,-0.598,,,,AHR data,
2007,2007 Annual,All Determinants,Maine,9.0,0.447,,,,AHR data,
2007,2007 Annual,All Determinants,Maryland,23.0,0.153,,,,AHR data,
2007,2007 Annual,All Determinants,Massachusetts,4.0,0.552,,,,AHR data,
2007,2007 Annual,All Determinants,Michigan,32.0,-0.05,,,,AHR data,
2007,2007 Annual,All Determinants,Minnesota,5.0,0.551,,,,AHR data,
2007,2007 Annual,All Determinants,Mississippi,50.0,-0.665,,,,AHR data,
2007,2007 Annual,All Determinants,Missouri,31.0,0.005,,,,AHR data,
2007,2007 Annual,All Determinants,Montana,22.0,0.16899999999999998,,,,AHR data,
2007,2007 Annual,All Determinants,Nebraska,14.0,0.299,,,,AHR data,
2007,2007 Annual,All Determinants,Nevada,46.0,-0.384,,,,AHR data,
2007,2007 Annual,All Determinants,New Hampshire,3.0,0.574,,,,AHR data,
2007,2007 Annual,All Determinants,New Jersey,19.0,0.203,,,,AHR data,
2007,2007 Annual,All Determinants,New Mexico,43.0,-0.337,,,,AHR data,
2007,2007 Annual,All Determinants,New York,30.0,0.016,,,,AHR data,
2007,2007 Annual,All Determinants,North Carolina,34.0,-0.102,,,,AHR data,
2007,2007 Annual,All Determinants,North Dakota,12.0,0.32899999999999996,,,,AHR data,
2007,2007 Annual,All Determinants,Ohio,25.0,0.085,,,,AHR data,
2007,2007 Annual,All Determinants,Oklahoma,47.0,-0.45,,,,AHR data,
2007,2007 Annual,All Determinants,Oregon,21.0,0.175,,,,AHR data,
2007,2007 Annual,All Determinants,Pennsylvania,24.0,0.139,,,,AHR data,
2007,2007 Annual,All Determinants,Rhode Island,8.0,0.46,,,,AHR data,
2007,2007 Annual,All Determinants,South Carolina,41.0,-0.325,,,,AHR data,
2007,2007 Annual,All Determinants,South Dakota,17.0,0.261,,,,AHR data,
2007,2007 Annual,All Determinants,Tennessee,44.0,-0.33899999999999997,,,,AHR data,
2007,2007 Annual,All Determinants,Texas,37.0,-0.263,,,,AHR data,
2007,2007 Annual,All Determinants,United States,,,,,,AHR data,
2007,2007 Annual,All Determinants,Utah,6.0,0.516,,,,AHR data,
2007,2007 Annual,All Determinants,Vermont,1.0,0.8190000000000001,,,,AHR data,
2007,2007 Annual,All Determinants,Virginia,18.0,0.247,,,,AHR data,
2007,2007 Annual,All Determinants,Washington,11.0,0.33,,,,AHR data,
2007,2007 Annual,All Determinants,West Virginia,45.0,-0.348,,,,AHR data,
2007,2007 Annual,All Determinants,Wisconsin,10.0,0.389,,,,AHR data,
2007,2007 Annual,All Determinants,Wyoming,27.0,0.071,,,,AHR data,
2007,2007 Annual,All Determinants,District of Columbia,,,,,,AHR data,
2007,2007 Annual,All Outcomes,Alaska,17.0,0.157,,,,AHR data,
2007,2007 Annual,All Outcomes,Arizona,21.0,0.132,,,,AHR data,
2007,2007 Annual,All Outcomes,Arkansas,44.0,-0.341,,,,AHR data,
2007,2007 Annual,All Outcomes,California,27.0,0.073,,,,AHR data,
2007,2007 Annual,All Outcomes,Colorado,4.0,0.308,,,,AHR data,
2007,2007 Annual,All Outcomes,Connecticut,7.0,0.284,,,,AHR data,
2007,2007 Annual,All Outcomes,Delaware,38.0,-0.135,,,,AHR data,
2007,2007 Annual,All Outcomes,Florida,31.0,0.044000000000000004,,,,AHR data,
2007,2007 Annual,All Outcomes,Georgia,36.0,-0.1,,,,AHR data,
2007,2007 Annual,All Outcomes,Hawaii,2.0,0.401,,,,AHR data,
2007,2007 Annual,All Outcomes,Idaho,16.0,0.168,,,,AHR data,
2007,2007 Annual,All Outcomes,Illinois,32.0,0.025,,,,AHR data,
2007,2007 Annual,All Outcomes,Indiana,39.0,-0.147,,,,AHR data,
2007,2007 Annual,All Outcomes,Iowa,6.0,0.297,,,,AHR data,
2007,2007 Annual,All Outcomes,Kansas,23.0,0.125,,,,AHR data,
2007,2007 Annual,All Outcomes,Kentucky,46.0,-0.39899999999999997,,,,AHR data,
2007,2007 Annual,All Outcomes,Louisiana,43.0,-0.268,,,,AHR data,
2007,2007 Annual,All Outcomes,Maine,25.0,0.098,,,,AHR data,
2007,2007 Annual,All Outcomes,Maryland,29.0,0.063,,,,AHR data,
2007,2007 Annual,All Outcomes,Alabama,47.0,-0.424,,,,AHR data,
2007,2007 Annual,All Outcomes,Massachusetts,11.0,0.23,,,,AHR data,
2007,2007 Annual,All Outcomes,Michigan,35.0,-0.086,,,,AHR data,
2007,2007 Annual,All Outcomes,Minnesota,1.0,0.42200000000000004,,,,AHR data,
2007,2007 Annual,All Outcomes,Mississippi,50.0,-0.47200000000000003,,,,AHR data,
2007,2007 Annual,All Outcomes,Missouri,42.0,-0.21100000000000002,,,,AHR data,
2007,2007 Annual,All Outcomes,Montana,15.0,0.172,,,,AHR data,
2007,2007 Annual,All Outcomes,Nebraska,9.0,0.252,,,,AHR data,
2007,2007 Annual,All Outcomes,Nevada,34.0,-0.083,,,,AHR data,
2007,2007 Annual,All Outcomes,New Hampshire,10.0,0.24100000000000002,,,,AHR data,
2007,2007 Annual,All Outcomes,New Jersey,18.0,0.14300000000000002,,,,AHR data,
2007,2007 Annual,All Outcomes,New Mexico,24.0,0.1,,,,AHR data,
2007,2007 Annual,All Outcomes,New York,20.0,0.141,,,,AHR data,
2007,2007 Annual,All Outcomes,North Carolina,37.0,-0.126,,,,AHR data,
2007,2007 Annual,All Outcomes,North Dakota,3.0,0.33399999999999996,,,,AHR data,
2007,2007 Annual,All Outcomes,Ohio,41.0,-0.192,,,,AHR data,
2007,2007 Annual,All Outcomes,Oklahoma,48.0,-0.433,,,,AHR data,
2007,2007 Annual,All Outcomes,Oregon,22.0,0.127,,,,AHR data,
2007,2007 Annual,All Outcomes,Pennsylvania,33.0,-0.03,,,,AHR data,
2007,2007 Annual,All Outcomes,Rhode Island,26.0,0.09,,,,AHR data,
2007,2007 Annual,All Outcomes,South Carolina,40.0,-0.165,,,,AHR data,
2007,2007 Annual,All Outcomes,South Dakota,12.0,0.217,,,,AHR data,
2007,2007 Annual,All Outcomes,Tennessee,45.0,-0.35600000000000004,,,,AHR data,
2007,2007 Annual,All Outcomes,Texas,28.0,0.065,,,,AHR data,
2007,2007 Annual,All Outcomes,United States,,,,,,AHR data,
2007,2007 Annual,All Outcomes,Utah,5.0,0.305,,,,AHR data,
2007,2007 Annual,All Outcomes,Vermont,8.0,0.263,,,,AHR data,
2007,2007 Annual,All Outcomes,Virginia,30.0,0.062,,,,AHR data,
2007,2007 Annual,All Outcomes,Washington,13.0,0.18,,,,AHR data,
2007,2007 Annual,All Outcomes,West Virginia,49.0,-0.45799999999999996,,,,AHR data,
2007,2007 Annual,All Outcomes,Wisconsin,14.0,0.179,,,,AHR data,
2007,2007 Annual,All Outcomes,Wyoming,19.0,0.142,,,,AHR data,
2007,2007 Annual,All Outcomes,District of Columbia,,,,3.1,2.5,AHR data,
2007,2007 Annual,Binge Drinking,Alabama,8.0,11.8,-1.03,13.4,10.2,AHR data,
2007,2007 Annual,Binge Drinking,Alaska,41.0,17.0,0.76,19.3,14.7,AHR data,
2007,2007 Annual,Binge Drinking,Arizona,26.0,15.0,0.07,17.2,12.8,AHR data,
2007,2007 Annual,Binge Drinking,Arkansas,7.0,10.8,-1.38,12.1,9.5,AHR data,
2007,2007 Annual,Binge Drinking,California,22.0,14.3,-0.17,15.6,13.0,AHR data,
2007,2007 Annual,Binge Drinking,Colorado,39.0,16.8,0.69,18.3,15.3,AHR data,
2007,2007 Annual,Binge Drinking,Connecticut,25.0,14.9,0.03,16.5,13.2,AHR data,
2007,2007 Annual,Binge Drinking,Delaware,36.0,16.5,0.59,18.4,14.6,AHR data,
2007,2007 Annual,Binge Drinking,Florida,17.0,13.4,-0.48,14.7,12.1,AHR data,
2007,2007 Annual,Binge Drinking,Georgia,10.0,12.1,-0.93,13.5,10.7,AHR data,
2007,2007 Annual,Binge Drinking,Hawaii,29.0,15.3,0.17,16.7,13.9,AHR data,
2007,2007 Annual,Binge Drinking,Idaho,14.0,13.0,-0.62,14.5,11.5,AHR data,
2007,2007 Annual,Binge Drinking,Illinois,43.0,17.1,0.79,18.6,15.6,AHR data,
2007,2007 Annual,Binge Drinking,Indiana,23.0,14.4,-0.14,15.6,13.2,AHR data,
2007,2007 Annual,Binge Drinking,Iowa,47.0,18.8,1.38,20.3,17.3,AHR data,
2007,2007 Annual,Binge Drinking,Kansas,12.0,12.7,-0.72,13.7,11.7,AHR data,
2007,2007 Annual,Binge Drinking,Kentucky,4.0,10.0,-1.65,11.4,8.6,AHR data,
2007,2007 Annual,Binge Drinking,Louisiana,21.0,14.1,-0.24,15.7,12.4,AHR data,
2007,2007 Annual,Binge Drinking,Maine,23.0,14.4,-0.14,16.0,12.8,AHR data,
2007,2007 Annual,Binge Drinking,Maryland,11.0,12.3,-0.86,13.7,10.9,AHR data,
2007,2007 Annual,Binge Drinking,Massachusetts,35.0,16.4,0.55,17.6,15.2,AHR data,
2007,2007 Annual,Binge Drinking,Michigan,36.0,16.5,0.59,17.5,15.2,AHR data,
2007,2007 Annual,Binge Drinking,Minnesota,48.0,19.4,1.58,21.3,17.4,AHR data,
2007,2007 Annual,Binge Drinking,Mississippi,5.0,10.1,-1.62,11.4,8.8,AHR data,
2007,2007 Annual,Binge Drinking,Missouri,32.0,15.5,0.24,17.3,13.7,AHR data,
2007,2007 Annual,Binge Drinking,Montana,41.0,17.0,0.76,18.6,15.4,AHR data,
2007,2007 Annual,Binge Drinking,Nebraska,44.0,17.5,0.93,18.8,16.2,AHR data,
2007,2007 Annual,Binge Drinking,Nevada,46.0,17.8,1.03,19.9,15.7,AHR data,
2007,2007 Annual,Binge Drinking,New Hampshire,31.0,15.4,0.21,16.8,14.0,AHR data,
2007,2007 Annual,Binge Drinking,New Jersey,19.0,13.9,-0.31,14.8,13.0,AHR data,
2007,2007 Annual,Binge Drinking,New Mexico,9.0,12.0,-0.96,13.2,10.8,AHR data,
2007,2007 Annual,Binge Drinking,New York,26.0,15.0,0.07,16.3,13.7,AHR data,
2007,2007 Annual,Binge Drinking,North Carolina,5.0,10.1,-1.62,10.8,9.4,AHR data,
2007,2007 Annual,Binge Drinking,North Dakota,49.0,19.6,1.65,21.5,17.7,AHR data,
2007,2007 Annual,Binge Drinking,Ohio,34.0,16.1,0.45,18.1,14.1,AHR data,
2007,2007 Annual,Binge Drinking,Oklahoma,12.0,12.7,-0.72,14.0,11.4,AHR data,
2007,2007 Annual,Binge Drinking,Oregon,18.0,13.7,-0.38,14.8,12.5,AHR data,
2007,2007 Annual,Binge Drinking,Pennsylvania,36.0,16.5,0.59,17.8,15.2,AHR data,
2007,2007 Annual,Binge Drinking,Rhode Island,39.0,16.8,0.69,18.6,15.0,AHR data,
2007,2007 Annual,Binge Drinking,South Carolina,16.0,13.1,-0.59,14.2,12.0,AHR data,
2007,2007 Annual,Binge Drinking,South Dakota,44.0,17.5,0.93,19.0,16.0,AHR data,
2007,2007 Annual,Binge Drinking,Tennessee,1.0,8.5,-2.0,9.9,7.1,AHR data,
2007,2007 Annual,Binge Drinking,Texas,26.0,15.0,0.07,16.2,13.8,AHR data,
2007,2007 Annual,Binge Drinking,Utah,1.0,8.9,-2.0,10.0,7.8,AHR data,
2007,2007 Annual,Binge Drinking,Vermont,33.0,16.0,0.41,17.3,14.7,AHR data,
2007,2007 Annual,Binge Drinking,Virginia,14.0,13.0,-0.62,14.4,11.6,AHR data,
2007,2007 Annual,Binge Drinking,Washington,20.0,14.0,-0.28,14.7,13.3,AHR data,
2007,2007 Annual,Binge Drinking,West Virginia,3.0,9.4,-1.86,10.7,8.1,AHR data,
2007,2007 Annual,Binge Drinking,Wisconsin,50.0,22.0,2.0,23.6,20.4,AHR data,
2007,2007 Annual,Binge Drinking,Wyoming,29.0,15.3,0.17,16.7,13.9,AHR data,
2007,2007 Annual,Binge Drinking,United States,,14.8,,,,AHR data,
2007,2007 Annual,Binge Drinking,District of Columbia,,16.8,,18.6,14.9,AHR data,
2007,2007 Annual,Binge Drinking,Alaska,,17.1,0.75,,,AHR data,
2007,2007 Annual,Binge Drinking,Alabama,,10.7,-1.43,,,AHR data,
2007,2007 Annual,Binge Drinking,United States,,14.9,,,,AHR data,
2007,2007 Annual,Binge Drinking,Arkansas,,11.4,-1.19,,,AHR data,
2007,2007 Annual,Binge Drinking,Arizona,,14.9,0.0,,,AHR data,
2007,2007 Annual,Binge Drinking,California,,14.7,-0.07,,,AHR data,
2007,2007 Annual,Binge Drinking,Colorado,,16.3,0.48,,,AHR data,
2007,2007 Annual,Binge Drinking,Connecticut,,14.6,-0.1,,,AHR data,
2007,2007 Annual,Binge Drinking,District of Columbia,,16.3,,,,AHR data,
2007,2007 Annual,Binge Drinking,Delaware,,17.3,0.82,,,AHR data,
2007,2007 Annual,Binge Drinking,Florida,,13.9,-0.34,,,AHR data,
2007,2007 Annual,Binge Drinking,Georgia,,12.1,-0.95,,,AHR data,
2007,2007 Annual,Binge Drinking,Hawaii,,17.0,0.72,,,AHR data,
2007,2007 Annual,Binge Drinking,Iowa,,19.6,1.6,,,AHR data,
2007,2007 Annual,Binge Drinking,Idaho,,14.0,-0.31,,,AHR data,
2007,2007 Annual,Binge Drinking,Illinois,,18.0,1.06,,,AHR data,
2007,2007 Annual,Binge Drinking,Indiana,,15.1,0.07,,,AHR data,
2007,2007 Annual,Binge Drinking,Kansas,,13.9,-0.34,,,AHR data,
2007,2007 Annual,Binge Drinking,Kentucky,,9.5,-1.84,,,AHR data,
2007,2007 Annual,Binge Drinking,Louisiana,,13.6,-0.44,,,AHR data,
2007,2007 Annual,Binge Drinking,Massachusetts,,16.7,0.61,,,AHR data,
2007,2007 Annual,Binge Drinking,Maryland,,12.9,-0.68,,,AHR data,
2007,2007 Annual,Binge Drinking,Maine,,15.1,0.07,,,AHR data,
2007,2007 Annual,Binge Drinking,Michigan,,17.1,0.75,,,AHR data,
2007,2007 Annual,Binge Drinking,Minnesota,,18.2,1.13,,,AHR data,
2007,2007 Annual,Binge Drinking,Missouri,,15.6,0.24,,,AHR data,
2007,2007 Annual,Binge Drinking,Mississippi,,9.6,-1.81,,,AHR data,
2007,2007 Annual,Binge Drinking,Montana,,16.3,0.48,,,AHR data,
2007,2007 Annual,Binge Drinking,North Carolina,,10.9,-1.36,,,AHR data,
2007,2007 Annual,Binge Drinking,North Dakota,,20.0,1.74,,,AHR data,
2007,2007 Annual,Binge Drinking,Nebraska,,17.6,0.92,,,AHR data,
2007,2007 Annual,Binge Drinking,New Hampshire,,14.9,0.0,,,AHR data,
2007,2007 Annual,Binge Drinking,New Jersey,,13.7,-0.41,,,AHR data,
2007,2007 Annual,Binge Drinking,New Mexico,,11.8,-1.06,,,AHR data,
2007,2007 Annual,Binge Drinking,Nevada,,16.6,0.58,,,AHR data,
2007,2007 Annual,Binge Drinking,New York,,15.2,0.1,,,AHR data,
2007,2007 Annual,Binge Drinking,Ohio,,15.7,0.27,,,AHR data,
2007,2007 Annual,Binge Drinking,Oklahoma,,13.0,-0.65,,,AHR data,
2007,2007 Annual,Binge Drinking,Oregon,,14.0,-0.31,,,AHR data,
2007,2007 Annual,Binge Drinking,Pennsylvania,,16.3,0.48,,,AHR data,
2007,2007 Annual,Binge Drinking,Rhode Island,,16.4,0.51,,,AHR data,
2007,2007 Annual,Binge Drinking,South Carolina,,13.1,-0.61,,,AHR data,
2007,2007 Annual,Binge Drinking,South Dakota,,18.1,1.09,,,AHR data,
2007,2007 Annual,Binge Drinking,Tennessee,,8.6,-2.0,,,AHR data,
2007,2007 Annual,Binge Drinking,Texas,,14.5,-0.14,,,AHR data,
2007,2007 Annual,Binge Drinking,Utah,,8.7,-2.0,,,AHR data,
2007,2007 Annual,Binge Drinking,Virginia,,12.8,-0.72,,,AHR data,
2007,2007 Annual,Binge Drinking,Vermont,,16.3,0.48,,,AHR data,
2007,2007 Annual,Binge Drinking,Washington,,14.0,-0.31,,,AHR data,
2007,2007 Annual,Binge Drinking,Wisconsin,,23.2,2.0,,,AHR data,
2007,2007 Annual,Binge Drinking,West Virginia,,10.1,-1.64,,,AHR data,
2007,2007 Annual,Binge Drinking,Wyoming,,15.5,0.2,,,AHR data,
2007,2007 Annual,Cancer Deaths,Alabama,43.0,211.4,1.12,213.8,209.0,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Alaska,16.0,188.2,-0.32,196.0,180.4,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Arizona,5.0,173.6,-1.23,175.6,171.6,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Arkansas,45.0,213.4,1.25,216.4,210.4,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,California,6.0,175.4,-1.12,176.2,174.6,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Colorado,3.0,168.3,-1.56,170.7,165.9,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Connecticut,19.0,190.1,-0.21,192.6,187.6,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Delaware,42.0,209.8,1.02,215.4,204.2,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Florida,14.0,185.4,-0.5,186.4,184.4,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Georgia,26.0,196.6,0.2,198.4,194.8,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Hawaii,2.0,159.0,-2.0,162.9,155.1,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Idaho,8.0,180.2,-0.82,184.4,176.0,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Illinois,35.0,201.2,0.49,202.6,199.8,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Indiana,40.0,209.0,0.97,211.1,206.9,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Iowa,21.0,191.1,-0.14,193.8,188.4,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Kansas,22.0,191.3,-0.13,194.2,188.4,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Kentucky,50.0,226.2,2.0,228.8,223.6,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Louisiana,49.0,223.8,1.9,226.4,221.2,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Maine,44.0,212.2,1.17,216.4,208.0,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Maryland,31.0,198.9,0.34,201.1,196.7,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Massachusetts,25.0,196.4,0.19,198.3,194.5,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Michigan,33.0,199.3,0.37,200.9,197.7,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Minnesota,11.0,182.8,-0.66,184.9,180.7,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Mississippi,46.0,215.2,1.36,218.3,212.1,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Missouri,39.0,206.9,0.84,209.0,204.8,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Montana,18.0,190.0,-0.21,194.9,185.1,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Nebraska,10.0,182.4,-0.69,185.9,178.9,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Nevada,32.0,199.0,0.35,202.5,195.5,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,New Hampshire,28.0,197.2,0.24,201.6,192.8,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,New Jersey,26.0,196.6,0.2,198.3,194.9,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,New Mexico,4.0,172.5,-1.3,176.0,169.0,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,New York,9.0,182.2,-0.7,183.3,181.1,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,North Carolina,34.0,199.7,0.39,201.4,198.0,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,North Dakota,7.0,179.8,-0.85,185.4,174.2,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Ohio,40.0,209.0,0.97,210.5,207.5,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Oklahoma,36.0,203.7,0.64,206.4,201.0,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Oregon,24.0,196.2,0.17,198.8,193.6,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Pennsylvania,37.0,204.1,0.67,205.4,202.8,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Rhode Island,30.0,198.3,0.31,202.9,193.7,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,South Carolina,38.0,204.7,0.7,207.2,202.2,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,South Dakota,20.0,190.2,-0.2,195.5,184.9,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Tennessee,47.0,216.0,1.41,218.1,213.9,"CDC, National Vital Statistics System",2003-3005
2007,2007 Annual,Cancer Deaths,Texas,15.0,186.3,-0.44,187.4,185.2,"CDC, National Vital Statistics System",2003-3005
